insert_name,beats_per_minute,kV,mA,ctdi,gt_mass,vf_mass,vf_mass_bkg_mean,vf_mass_bkg_std,agatston_mass,agatston_mass_bkg_mean,agatston_mass_bkg_std
E,0bpm,80.0,10.0,0.1,14.844025288211775,17.365055544992387,5.208956209501285,5.016376723048968,29.25820408543689,19.558913422190113,12.72503569223618
E,0bpm,80.0,15.0,0.1,14.844025288211775,17.983980977540735,1.722977712418223,4.341024486226738,30.36795580600462,24.31345969330255,19.322198396153723
E,0bpm,80.0,20.0,0.2,14.844025288211775,15.89969150502739,0.8826011900618821,4.576317501121545,21.396290221889895,11.31345728278617,10.088788450902069
E,0bpm,80.0,25.0,0.2,14.844025288211775,11.056194016347701,-2.007014888978239,4.572023241345927,13.579596857695753,11.337040312335425,9.890009658194844
E,0bpm,80.0,30.0,0.2,14.844025288211775,11.218512455411497,0.08039536849059248,4.601025458973848,9.82702558407583,7.483800953175354,7.034981326936466
E,0bpm,80.0,40.0,0.3,14.844025288211775,10.839493292871971,-2.303925341967874,3.8200812977659266,5.920321828890798,3.402911197764402,2.9822220561488835
E,0bpm,80.0,50.0,0.4,14.844025288211775,10.999238782227804,-0.6550376530090404,2.1891108742063947,2.875605495848047,1.467976668817877,1.5463144375882005
E,0bpm,80.0,100.0,0.8,14.844025288211775,10.507851454549897,1.0216630535840714,2.6899387269366226,1.2119647405009304,0.09395777455977254,0.16273963930362853
E,0bpm,80.0,150.0,1.2,14.844025288211775,10.57408489798957,0.23981694524379002,0.9777844751738513,0.12719390815054965,0.0,0.0
E,0bpm,80.0,250.0,2.0,14.844025288211775,11.092264563709993,0.3537775628965938,1.25048951084745,0.0,0.0,0.0
E,0bpm,100.0,10.0,0.2,14.844025288211775,6.856769313662773,1.405894157996484,1.9233462909768204,19.778398983748787,14.933934117707992,12.078234365527171
E,0bpm,100.0,15.0,0.2,14.844025288211775,12.154702318366656,-1.2323178942268171,0.8541919502977428,13.241930815848756,7.299749634862889,6.305883783663464
E,0bpm,100.0,20.0,0.3,14.844025288211775,13.792007153260423,-0.7669595833966237,0.2966856570690695,8.471003890120476,3.3571290002065406,2.978741955458063
E,0bpm,100.0,25.0,0.4,14.844025288211775,14.656577741107654,-1.1621752380601607,1.3722321253643746,7.873256446111475,1.838827840839345,1.908240953980537
E,0bpm,100.0,30.0,0.5,14.844025288211775,12.29515748228148,-1.9816359044052494,2.187426972216541,4.618919522145219,1.0088836445883802,1.2308260968082598
E,0bpm,100.0,40.0,0.6,14.844025288211775,12.628836201613767,-0.4456617860207836,2.823199489063289,2.092635873943353,0.24796493424605917,0.24876101880401455
E,0bpm,100.0,50.0,0.8,14.844025288211775,11.225189153772416,-0.506610885824307,1.9687323123251603,2.5303721321016175,0.06778615759815243,0.11740906900987111
E,0bpm,100.0,100.0,1.6,14.844025288211775,12.622982932784037,0.36238053725171415,2.8430846786334616,1.2072896592444335,0.0,0.0
E,0bpm,100.0,150.0,2.4,14.844025288211775,12.409859946151803,0.2080987570209638,1.7463285767070909,0.8140405677032598,0.0,0.0
E,0bpm,100.0,250.0,4.0,14.844025288211775,11.987979878123747,-0.08167736659399276,1.7598717366754935,0.2601593684681328,0.0,0.0
E,0bpm,120.0,10.0,0.3,14.844025288211775,15.553824507928523,0.24722233405166585,4.38858666337251,14.666305147298068,8.538725964990316,6.649950925337721
E,0bpm,120.0,15.0,0.4,14.844025288211775,13.893554807542692,-0.05636307765248272,2.26798245053399,9.622335732678131,3.213480719410319,3.3982995919876697
E,0bpm,120.0,20.0,0.5,14.844025288211775,10.780362410082285,1.5439134313661487,0.9724593832701425,7.131761617313809,1.1182855174029287,1.0378512953718615
E,0bpm,120.0,25.0,0.6,14.844025288211775,13.537563124943569,0.43726777809710377,2.8323905368080347,6.147861086657614,0.6207365241477883,0.6748141234537581
E,0bpm,120.0,30.0,0.8,14.844025288211775,13.416421319913852,-0.2664637710385274,3.4099173618231036,5.392292271504633,0.296725474265431,0.260556284015426
E,0bpm,120.0,40.0,1.0,14.844025288211775,11.102057332469853,0.5077641109774365,1.0995818308960896,4.084728459041669,0.028768461062005726,0.04982843621496082
E,0bpm,120.0,50.0,1.3,14.844025288211775,11.029760947736532,-0.4780710148669846,1.2703161650724264,5.20958741387373,0.09441248885424787,0.16352722756458765
E,0bpm,120.0,100.0,2.5,14.844025288211775,12.183247276327464,-0.12780151797179073,1.319233399954167,3.03528102544564,0.0,0.0
E,0bpm,120.0,150.0,3.8,14.844025288211775,12.420967616511504,-0.07926739403410461,1.7715732928063537,3.619433678240679,0.0,0.0
E,0bpm,120.0,250.0,6.3,14.844025288211775,12.365175993115407,-0.23768276805421082,2.185405526044004,3.3664514992917676,0.0,0.0
